real_name,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
gen=0_training=119,8.25669,-0.369182,1.93274,9.29374,9.89471,2.49994,-2.70429,8.30429,-1.7596,-0.158465,-1.04821,1.38884,-3.21887,0.184598,7.42153,-2.99308,-0.557919,0.0331055,1.08721,-2.47004
gen=0_training=120,9.62796,4.91501,-1.97185,-4.40944,6.05754,2.09873,1.67695,-3.75949,8.37663,9.92082,-0.106905,2.53143,-4.83308,7.82963,6.43821,-1.44614,0.944938,8.46577,3.10474,6.12787
gen=0_training=121,1.00602,-4.98849,0.714286,1.86419,6.38579,-3.69315,-4.09446,1.58716,1.86562,3.30083,-3.03512,3.42964,-1.81315,-4.63208,0.187276,0.83239,2.09362,5.89232,0.57817,4.2107
gen=0_training=122,2.3432,-2.51833,-3.46801,9.92135,8.8759,3.20668,1.92528,5.81298,8.90889,8.76141,-4.4029,-3.16891,9.30046,-3.42903,8.55946,-2.62653,8.59576,-1.8233,9.86962,0.958909
gen=0_training=123,8.61002,5.18494,4.03543,5.18607,0.505667,5.06656,3.29495,-0.445242,0.0190682,-1.85986,1.50873,-0.503743,4.46368,8.95034,5.42557,1.36202,-0.768181,3.52628,3.22377,6.50705
gen=0_training=124,8.90558,-2.79027,3.89428,-0.892573,-3.67576,0.667178,-1.86604,5.88386,-4.9261,1.51374,8.99918,7.5994,-3.47117,9.67521,4.67239,9.21029,-1.82493,-0.271281,-0.312814,2.36166
gen=0_training=125,-1.11557,-4.72376,-2.01287,3.09609,6.15316,-2.04148,6.56586,-3.05301,-2.93812,1.97197,9.23549,6.51263,0.458164,-0.958709,-2.49477,6.23207,-2.42294,3.42246,5.01445,4.16738
gen=0_training=126,1.27173,-3.17189,-4.41635,4.08902,9.59437,-2.3666,9.73897,-3.89608,8.31277,5.75958,8.62164,-3.91263,8.47703,0.523317,6.02668,8.7503,5.01271,-3.78658,-1.8999,9.76551
gen=0_training=127,6.35502,2.76079,7.21887,3.58774,3.91894,-1.92396,4.79957,-4.53651,3.12031,8.70522,3.062,8.72997,3.46095,-0.626853,4.9851,3.08788,-0.0220385,1.55909,3.83995,7.04426
gen=0_training=128,-4.83812,8.17134,6.44523,-4.52505,-0.51174,8.7678,7.37001,-3.35356,3.18355,8.69261,8.04339,2.74146,6.5367,6.67592,-0.508087,1.5242,4.56233,7.07176,1.64116,5.22605
gen=0_training=129,6.33816,-0.632355,0.236835,5.5809,9.5565,8.97124,-0.27896,-4.69388,6.09138,9.89361,1.2948,7.09479,-4.09823,0.886018,4.16794,9.68038,-4.77899,2.42663,5.12844,4.97004
gen=0_training=130,-3.06065,2.37789,-4.11026,0.382132,1.27962,9.86364,8.93311,2.07623,3.92589,-4.13497,4.50069,1.57005,-2.72654,6.3281,6.82445,-0.756457,2.69242,-2.36159,7.57628,4.40736
gen=0_training=131,3.56554,1.23318,4.96021,-3.09761,1.80859,5.1146,-2.5363,1.61926,2.45434,4.81137,1.23051,-2.40778,9.57129,-4.74526,6.63458,0.884022,2.18711,5.32881,0.00569445,-4.47298
gen=0_training=132,2.94109,4.56137,-3.25129,-4.77676,9.31579,-3.02536,1.82244,3.3918,9.29852,-1.39139,0.698783,6.75405,-3.20657,9.29131,-0.362266,-4.25604,7.44365,0.0892712,3.77613,5.4501
gen=0_training=133,8.1465,0.335838,5.16762,1.14971,-0.0992937,9.4582,7.33327,1.58266,3.77043,2.96323,3.34108,3.22856,-1.60991,-1.63516,7.20366,8.79267,5.71847,-1.6739,6.07464,3.75444
gen=0_training=134,6.50488,-2.89848,1.09408,7.74727,3.31646,-4.05982,2.33424,9.76164,3.25209,-3.9884,3.97811,-4.28859,-0.485019,-2.64506,-4.54575,7.83033,4.63086,9.28625,-3.71403,8.69498
gen=0_training=135,7.77606,4.52486,1.3184,7.27027,9.60518,-1.24307,-0.862709,5.46464,-1.32275,8.52515,3.11353,-3.54999,7.70205,7.43458,1.68087,8.88087,-2.40001,5.82836,0.613794,9.07006
gen=0_training=136,-2.76929,-4.29359,-2.65353,-1.93069,3.98614,8.16833,-2.67156,4.53996,8.92851,-4.10762,0.863096,0.614673,5.99476,4.46409,-2.34612,9.60701,7.72092,-0.374096,5.2809,-0.321748
gen=0_training=137,-3.58566,9.34876,0.0898829,8.26877,-2.71272,-1.27985,1.32035,4.25763,-4.33377,6.0527,7.81277,-3.70158,-0.281525,7.63805,-3.8784,7.71332,3.74685,3.66405,7.45024,8.90779
gen=0_training=138,-4.86555,-0.890537,7.24772,-2.2928,9.52422,-3.46829,3.11645,8.09736,-3.36909,-4.87299,9.77427,-0.792934,1.85218,7.65546,5.3817,-0.886702,-3.28188,-4.54678,-0.243155,5.1433
gen=0_training=139,6.14768,-0.872505,-3.58612,1.7105,5.54918,8.56658,7.60065,4.28161,0.344232,8.17131,2.17795,-1.88043,-2.7459,6.2633,6.52552,7.18216,-0.23157,2.21324,-0.0642818,1.14032
gen=0_training=140,1.50499,5.14718,3.33747,4.30593,-2.52233,9.73081,-0.0174151,-2.02718,9.66539,0.437886,0.274377,-0.407158,-3.95811,-0.55106,8.32584,-1.64858,2.16238,3.5033,1.29928,7.76635
gen=0_training=141,1.19878,1.08922,2.53745,0.235224,3.65909,-0.106506,-3.04397,3.10036,4.63713,9.87755,4.34505,-2.47443,-2.22496,9.27711,-3.25654,0.950349,6.13969,6.10251,9.00937,2.11475
gen=0_training=142,4.85674,0.98943,-0.484563,3.05597,-3.49305,-0.453607,7.50471,4.67106,2.9494,2.4066,4.41613,-4.35912,-0.251978,-3.19176,0.937933,3.37365,0.413825,-3.75565,-1.33309,-4.32232
gen=0_training=143,1.95623,4.61319,-4.45533,5.50165,0.494174,8.69649,7.47756,8.54543,-4.6768,-3.45911,4.14054,0.525408,5.45447,1.53913,-0.99601,7.53701,3.46485,3.19082,3.62978,6.60634
gen=0_training=144,6.53449,0.389314,8.79952,5.76419,0.384735,-4.14884,3.92909,3.94703,8.95164,-1.6634,6.87774,-3.41238,-4.52289,-4.41466,8.36878,-0.365335,0.678989,9.19935,0.812431,3.30584
gen=0_training=145,-1.51223,-4.55173,7.19722,-2.03961,2.5242,0.591878,1.94892,5.50769,7.00184,-3.17701,4.09288,4.29878,2.69994,0.925745,4.6571,8.63657,7.11922,5.75493,9.65706,8.11857
gen=0_training=146,5.28409,-0.0541064,-1.08971,0.197539,2.40268,1.25022,-4.30063,-3.87368,5.98691,-4.29053,-0.0508163,9.55069,8.5438,7.7104,1.03576,7.37939,-3.0068,4.64523,8.44069,-2.7549
gen=0_training=147,9.3127,2.54434,8.16767,3.54606,-4.35612,-2.47737,8.46455,6.48764,6.25919,6.03027,2.55073,-4.90742,8.21382,0.724463,-2.41158,3.39348,6.27388,4.35694,3.94956,-1.14332
gen=0_training=148,8.9965,-0.178745,-1.99434,2.27878,1.15314,3.8198,4.5514,7.52953,0.276954,3.4074,-4.11594,0.479242,1.38865,-0.826854,-1.1558,-0.507017,-0.662747,9.69254,-0.0391166,0.796166
gen=0_training=149,0.197783,7.88318,5.75977,4.79298,-2.13172,-2.86445,0.786023,-0.151135,6.7567,-0.333653,2.1465,-2.53581,-0.0466069,0.428677,-1.08625,-1.57966,3.84469,0.767374,5.31916,8.43067
gen=0_training=150,7.18433,-3.43911,0.355078,-0.321565,9.86571,0.922992,1.50611,4.22988,-3.06887,-4.39807,3.32979,-4.68387,6.49616,-0.372403,3.66616,7.79268,0.314645,1.42249,2.66394,4.46211
gen=0_training=151,-2.64789,0.652612,1.48779,9.22128,5.7684,-4.61968,0.860952,7.57672,6.15008,-0.0498325,4.86671,0.835625,3.59747,-4.72194,-0.369245,9.9084,0.388154,4.55883,9.58509,1.45538
gen=0_training=152,-2.31452,-2.00206,9.80943,-4.8663,-2.37013,4.84774,-2.86443,-0.591916,6.46352,-1.16442,7.87282,-3.85382,0.767191,5.21936,9.26532,9.04789,0.363847,-1.02604,4.30313,2.76308
gen=0_training=153,3.89009,6.49865,-2.48307,-3.98602,-0.41508,6.65504,2.12185,1.34015,-3.64188,1.57666,0.118779,4.74504,6.80929,3.84065,0.0297875,9.65521,2.63961,6.78966,2.83722,4.52876
gen=0_training=154,8.1317,-3.96674,3.92637,2.03746,2.04725,3.32398,-4.60377,5.70768,-0.795934,0.322308,5.88431,-1.46984,-4.37971,-4.66303,-1.61543,-1.7752,-3.34224,7.48126,1.95621,-2.86043
gen=0_training=155,-3.87891,1.17751,-1.60384,-2.67964,1.11894,8.18343,-3.83794,-3.40799,4.35559,-3.31323,6.03835,-3.05325,-4.44688,-0.300829,5.00588,3.85758,1.16133,3.05094,0.640542,0.0781632
gen=0_training=156,-4.40477,7.83959,-2.63299,6.08646,6.7844,0.124352,4.78039,-3.27112,1.46298,0.256737,-2.59244,3.74826,3.20778,2.33554,9.78082,4.05054,-0.261836,0.656412,7.51601,-1.72811
gen=0_training=157,4.57885,3.47617,1.47537,2.4306,-0.377639,2.70212,-4.80133,2.13202,-2.6431,3.53813,5.50539,2.64093,7.00012,6.31584,-0.293791,-1.82913,-0.0657399,-1.8446,4.72951,6.78926
gen=0_training=158,7.98945,8.01636,0.335403,7.05044,4.1767,7.79002,3.86815,2.71077,9.34713,-0.501828,3.04647,-0.0297879,7.6088,5.11341,9.13959,4.53949,3.793,-2.91837,3.13997,-4.52231
gen=0_training=159,-2.55917,3.11427,-4.35628,-2.57286,0.404413,4.1767,3.35686,1.13177,-2.84552,-0.343467,-2.08548,3.11513,-4.73658,6.72879,-4.87886,6.6269,4.88822,2.37947,0.261039,-3.45741
gen=0_training=160,3.24001,9.22809,-2.50798,9.79767,-0.73632,8.04631,-3.05712,-0.0652472,7.28613,9.13594,-0.343842,8.0736,-3.77171,6.74411,8.60491,-1.42478,-2.15209,9.63161,6.20133,2.13286
gen=0_training=161,4.71485,3.4253,-3.11513,4.51419,6.88822,0.52047,-0.430251,4.14034,-2.90447,-0.0151075,1.72607,7.272,7.24924,5.94397,8.58331,6.64089,-4.25841,6.35374,3.7338,2.72554
gen=0_training=162,6.03523,6.09194,-2.16125,2.2471,3.44671,-4.64649,4.72471,2.91131,3.97488,8.58955,4.52466,-0.906484,0.355132,-1.34114,-3.67506,3.44527,8.33224,7.53053,3.57598,-1.50577
gen=0_training=163,-4.11133,-2.73219,4.02148,-0.935074,6.64155,8.64194,-2.83432,-3.22757,7.34378,1.67931,-4.76946,-4.27034,-2.56126,-0.157524,9.66199,-3.57309,-3.1266,-0.0237796,-0.911423,7.21575
gen=0_training=164,-1.31906,4.53768,-4.02049,2.81898,-3.52007,6.79066,6.86537,-1.67246,4.92168,3.7197,2.84901,4.06728,5.76529,-2.58863,9.28485,0.729769,5.16645,5.43322,5.05276,5.73203
gen=0_training=165,-0.453783,6.91767,0.0708252,3.68183,9.21637,8.85725,3.34898,2.44618,-2.32376,-4.33343,-3.46406,-4.9356,8.69761,-1.74219,5.28809,6.04768,4.81078,-4.61961,-4.98719,6.91866
gen=0_training=166,4.14052,9.71178,-3.49979,4.16706,1.1651,-2.61283,4.22773,8.69669,-2.82073,6.38981,-4.31159,9.83864,0.344778,1.32654,1.48032,1.11049,-1.02581,-2.33481,-3.17377,-2.87233
gen=0_training=167,1.88096,6.90339,6.65053,9.72824,2.30632,3.35608,6.73479,-1.72088,-1.08117,-2.74484,7.60438,3.77061,-2.4187,8.81665,1.00413,2.22542,3.32049,-2.40139,-2.81644,1.07632
gen=0_training=168,-1.04106,-4.4125,4.40671,2.15452,9.41723,-2.26317,8.81471,5.4508,-2.77943,1.5979,-4.87951,8.89143,-4.55732,2.09079,-1.22821,2.83137,-2.3353,4.62508,7.50872,4.50327
gen=0_training=169,5.09605,-1.99619,0.133307,3.14527,1.32521,8.50884,4.04712,1.29055,8.11675,2.72741,-0.95209,-2.07034,8.64797,1.31085,-1.05445,0.240512,5.7705,8.38767,4.23192,9.14438
gen=0_training=170,5.07148,-3.57391,8.03552,-1.14506,0.357144,8.45275,-2.55442,4.9327,1.21507,4.09775,3.52819,6.2468,-1.25465,2.72893,5.80533,1.94709,-0.68925,9.23023,-2.50162,8.60186
gen=0_training=171,6.2345,-1.78231,4.50921,6.12895,5.0195,8.03274,9.50509,5.71164,-2.11509,9.27171,6.82962,-1.78937,6.28454,3.15452,-4.41639,9.18836,0.345413,2.04626,2.63448,-0.481231
gen=0_training=172,-1.72118,0.566724,-3.57203,-2.19183,-0.649186,7.97195,8.98875,6.59789,-4.37762,8.13809,0.99322,5.95638,1.19753,2.47505,8.24927,3.67997,3.6824,6.11506,-1.59598,6.57932
gen=0_training=173,-2.9352,8.43914,-3.61645,4.48016,6.4903,7.31924,0.506574,-0.794823,3.94312,4.4385,-2.70977,-2.73332,4.53472,9.22956,-0.710817,0.732705,8.64503,8.7102,7.12963,7.2356
gen=0_training=174,-1.36224,7.35505,-4.57372,3.69809,3.4089,4.54317,-0.934334,7.32165,8.12709,-1.33093,7.74029,8.23877,7.41237,-0.207531,3.59954,1.5895,9.99301,6.9639,3.49952,-1.89821
gen=0_training=175,-2.26134,7.58834,1.78788,-1.42729,2.4281,-4.95705,-2.12116,6.83815,-0.660068,-4.80071,7.26692,7.63732,1.39889,-2.40352,-2.7582,6.85364,9.90684,3.56278,-3.22145,-1.64005
gen=0_training=176,-1.20852,7.74198,-1.31255,4.7142,5.19534,-4.01593,3.42745,4.17256,5.47864,6.68283,1.21632,1.41318,1.06655,9.31656,-1.67024,-2.16992,2.92646,3.3615,6.0167,-0.962799
gen=0_training=177,8.76014,9.02494,4.58311,-2.39909,9.70221,8.1064,9.37194,4.41599,7.66406,6.52643,3.92601,4.53571,6.27926,-4.33695,5.97565,3.49158,7.39174,7.22084,9.97585,4.72671
gen=0_training=178,1.64387,4.12634,0.891127,-3.57621,-1.73426,9.84938,-4.40555,-0.636314,6.76768,-3.03378,8.87774,-4.26268,-4.69722,-1.97289,6.21699,3.66857,3.08509,1.17778,7.77713,2.03488
gen=0_training=179,8.21935,6.78302,4.10543,5.04025,-0.922379,-0.541764,2.09425,4.28757,7.98191,6.83515,5.37578,0.435704,4.93417,-1.54455,3.01873,2.58296,-0.119393,-1.8714,3.4162,3.72028
gen=0_training=180,9.4033,7.52353,4.12089,2.20401,-2.17832,0.93438,-0.160186,3.86545,4.45883,-4.41058,2.12179,-2.23745,2.71767,3.30997,8.57363,0.345918,5.10409,9.16347,6.97269,-0.522562
gen=0_training=181,1.0949,-1.48721,8.195,9.48805,4.49136,4.06732,-2.80783,6.27544,1.62511,6.16556,6.32858,-0.841713,3.86113,7.97291,-1.20427,8.80064,-3.14358,8.05357,5.29881,8.99894
gen=0_training=182,8.23867,7.68371,0.718429,6.87498,1.91931,5.67353,7.08501,-3.53065,1.05559,3.25857,4.56526,8.70604,-1.97304,4.85825,6.02118,-3.45435,3.14,-0.822913,-2.04153,-4.73625
gen=0_training=183,-0.632946,0.474002,6.81601,9.38349,0.572935,8.22954,9.04684,-2.64104,4.48803,5.77216,4.57056,8.29336,5.17571,2.51025,8.16978,5.02148,-3.10611,3.60784,-2.12486,-1.61232
gen=0_training=184,9.60259,3.31109,-2.43013,9.63789,-4.29679,-2.67671,-2.16693,8.16939,8.87469,5.34329,4.95373,-2.67265,8.57103,1.5427,5.00112,7.15686,-1.78984,2.50012,9.09654,2.31785
gen=0_training=185,-4.58083,7.90173,2.70774,0.779555,7.7233,3.0864,0.0092742,0.750328,-1.48811,0.689428,3.42668,-0.277568,7.84072,9.18934,5.73665,-2.73623,7.80966,-4.11682,-3.3566,0.109298
gen=0_training=186,-0.465003,3.09295,6.53236,1.94878,2.9091,-0.0752106,9.49812,2.92597,0.62967,-4.30514,-3.25846,1.84402,1.55215,4.13176,7.73907,-1.08436,4.01755,6.29828,-0.133539,-4.57387
gen=0_training=187,5.03071,-4.90755,0.653562,4.22335,-4.01139,2.60992,-3.02908,-2.79018,4.62434,0.094334,0.642749,2.1962,-4.11459,-2.7701,7.85036,-2.92406,-4.74857,4.23875,2.10454,5.2793
gen=0_training=188,4.5216,3.38165,6.32364,-3.29473,9.7983,3.39637,1.657,-0.482766,7.69409,-2.70214,-4.16298,-2.1932,7.49669,7.50823,9.34157,7.28091,7.55424,-0.242314,1.51105,4.05198
gen=0_training=189,4.41547,-2.141,2.68657,-0.54954,-2.90245,-3.43218,6.30565,1.22083,4.16414,-4.42495,1.13076,1.88047,8.10215,3.79436,1.80411,9.01834,6.07191,0.695747,-2.64826,4.5578
gen=0_training=190,2.31843,-2.84731,-3.20948,8.5879,4.44714,-3.72478,-2.62401,6.90883,-4.24694,1.89442,9.43875,7.08034,7.838,6.09893,8.36382,3.91722,3.55573,3.8913,-2.67058,-4.51295
gen=0_training=191,-2.06764,-4.59194,7.03674,7.51972,-4.5999,2.81764,5.91674,-1.0384,0.0823614,2.10588,-0.490486,-1.56725,9.34602,0.353842,6.26557,4.45526,7.46896,-3.37141,-2.22042,1.31254
gen=0_training=192,7.969,4.63751,4.55815,4.5724,5.93875,5.33467,-4.28852,3.82292,-2.15206,1.7508,1.95075,-3.11921,0.737846,9.08983,2.91031,6.24119,7.85851,7.22557,-3.87159,-1.12659
gen=0_training=193,-2.96614,5.60779,4.93282,7.29034,8.16905,4.33433,3.11047,-4.9479,5.59275,-4.35656,-3.02497,3.03778,5.07119,6.84377,6.85769,7.90849,4.54835,-3.82138,2.66513,9.98416
gen=0_training=194,6.20323,2.45274,-3.09145,2.49011,0.310978,-2.77036,-3.49108,6.73627,3.08776,1.20199,5.68599,-2.85244,8.80492,7.80462,4.9417,3.70776,1.1968,6.32829,-0.357425,2.69156
gen=0_training=195,6.56014,9.58757,2.91401,1.78505,6.70923,-2.33794,1.58174,-0.801604,2.72327,-3.44418,5.15322,8.80479,-0.24477,-3.79848,9.06807,2.75377,-4.14832,6.31267,2.87892,6.28913
gen=0_training=196,5.00007,0.777472,8.47488,-0.963767,-0.299197,2.79949,3.37393,0.848272,4.77295,3.60607,-3.98939,6.64304,3.75522,-1.58549,5.31215,7.17219,6.28299,9.5084,8.35111,0.237665
gen=0_training=197,-0.118158,1.96642,3.74762,-3.43569,-4.40276,-1.67206,1.28415,-0.269958,6.12539,0.83971,2.84412,-4.84431,-2.37739,5.03446,5.95909,9.40684,7.09572,5.10082,7.49147,6.49272
gen=0_training=198,9.11841,-0.467402,9.13123,-4.47252,0.989384,9.34748,3.43166,0.515149,5.84766,-3.95315,-1.87849,0.459045,9.28992,5.0619,-0.332825,0.796274,2.24398,-4.67807,5.45601,-2.28795
gen=0_training=199,5.85844,-2.70953,6.88174,4.50167,-2.74425,4.14949,-2.0586,-3.87683,0.430281,6.45106,6.79933,9.81545,-0.00910153,-2.67654,4.05818,3.93156,7.66706,9.64147,8.43113,-1.31667
gen=0_training=200,7.82379,9.78949,2.52436,7.15999,-3.79073,-2.22456,-1.62452,-1.99543,-1.4991,3.55279,0.73949,1.24984,6.18019,-3.02123,-3.16397,1.2611,7.68631,-2.52617,8.29477,9.75116
gen=0_training=201,3.3028,1.65682,9.8036,7.2688,-1.3922,2.80394,-3.27844,2.12443,8.3622,1.55594,0.387066,-0.750893,-1.3029,0.0653733,8.9899,-4.7628,4.33034,9.26535,7.47074,6.32675
gen=0_training=202,-0.394199,4.54802,-0.547551,3.63666,8.99378,1.1484,9.93983,9.18177,-1.27005,-0.0671638,-1.55387,0.720266,2.6036,0.134478,-1.92659,8.7703,3.49343,8.45042,2.25474,2.58503
gen=0_training=203,5.91981,2.11854,7.67436,0.0423316,4.46151,1.16187,2.71055,2.59086,-4.19247,9.64859,-1.1766,9.48142,9.40835,-2.9432,5.48287,-0.0415197,-1.01162,-1.95996,-3.96366,2.61408
gen=0_training=204,2.18492,-4.82407,5.59214,4.02394,8.24684,-0.924564,6.26677,2.04396,-2.13766,3.79456,6.01511,6.45785,8.74104,-1.05633,2.0886,0.676735,6.15311,0.274049,6.8061,2.45622
gen=0_training=205,4.73293,2.08478,7.51384,7.59741,6.28896,-0.833432,2.65767,2.74712,-3.46134,7.58099,9.13416,7.85625,8.84854,0.11506,1.9814,8.58664,0.164787,-0.402861,-0.336864,8.53503
gen=0_training=206,0.970245,6.98113,8.96506,7.44966,3.46915,6.111,-3.62187,9.66873,7.55587,5.95364,8.30748,0.781804,-3.32776,1.36561,9.80894,-2.29245,-4.54036,-2.66076,-3.21332,0.897079
gen=0_training=207,-3.41636,4.85257,1.8992,8.11728,3.90448,3.06995,-2.72999,0.789302,3.37272,9.47908,1.39953,7.77944,-3.51726,-2.24502,9.44318,-1.18353,-3.5129,6.20192,0.100706,3.73683
gen=0_training=208,-0.957716,3.67609,8.35925,8.76405,5.07128,1.39105,9.3663,-2.52889,6.66119,-4.71608,2.50441,-0.298168,4.89819,9.60559,7.46523,2.06999,-3.44266,5.80368,3.69475,1.29206
gen=0_training=209,-4.79112,4.40471,-1.96755,6.49952,-0.336582,7.79878,2.14562,2.32708,-3.77255,-1.87356,5.71838,4.79014,7.28488,2.14847,3.1888,-1.89097,-1.14567,4.01502,-2.84087,7.55214
gen=0_training=210,0.850941,7.0057,-1.8415,3.3698,8.34765,-4.78073,6.70918,8.49154,-0.435477,-3.7615,8.32208,6.05142,0.406313,-3.55795,-4.63529,3.40578,-3.39114,1.57184,0.885197,0.983592
gen=0_training=211,1.15023,4.46866,-1.06856,-4.92694,3.51873,2.74401,-4.47962,5.85368,-0.105974,6.15462,1.24715,7.50349,3.56753,4.34642,-4.48622,2.54065,4.94617,2.01531,-1.49008,1.07434
gen=0_training=212,-3.38642,9.30931,0.509156,4.20178,-3.42078,5.46384,2.74579,0.559254,3.19585,8.031,6.00351,0.571608,5.97168,-0.499754,-3.44382,0.276495,0.822442,8.32086,5.22112,-1.4753
gen=0_training=213,-0.0191473,9.04926,-0.952532,4.94654,1.78994,-2.54518,-2.44609,4.38199,2.48987,-4.94135,6.25435,6.949,9.45787,1.79033,-0.859497,5.40508,4.85187,7.05481,2.3509,8.08729
gen=0_training=214,2.78014,0.922759,7.98702,-4.67247,2.32889,6.42204,9.26462,-4.02458,-0.776423,2.15881,5.05649,4.32587,-0.740854,8.93643,4.7351,9.97479,6.63439,8.74251,-2.37691,0.252616
gen=0_training=215,8.31604,-1.80761,3.77655,8.1689,0.609249,5.28068,-1.55885,6.43922,1.59209,7.69319,-0.607342,6.98687,0.194938,6.1247,6.84678,3.79066,-3.68197,0.849602,5.5731,8.22421
gen=0_training=216,-1.81005,7.56051,-4.32715,7.6673,5.61959,5.82391,3.61441,-3.77421,-2.86942,-3.92478,8.12896,-4.33932,5.10257,5.71836,9.04729,2.28029,5.97412,8.56829,2.26392,3.85467
gen=0_training=217,-4.97427,5.03387,6.16203,6.2275,-1.46251,-2.37805,-2.7775,3.71697,4.84599,-3.03968,-1.77924,8.62418,-1.65826,-0.282716,0.281895,-3.40361,8.87862,5.13929,-2.95145,9.69006
gen=0_training=218,4.651,7.38793,-4.19473,2.05398,-3.87363,8.08297,-3.084,3.85348,-3.01459,4.51387,-1.05692,-4.63833,3.71052,2.77069,-0.946358,9.82056,7.24874,-0.0706982,8.65505,2.25875
gen=0_training=219,4.10858,0.585904,7.60653,-2.13828,4.62775,8.12041,-0.850587,8.86069,2.81961,8.23949,-2.94897,6.80312,0.821173,9.89417,3.74063,6.51246,8.62961,0.627985,6.49473,-2.92578
gen=0_training=220,-3.85576,9.99355,4.14065,6.33646,5.3723,-4.92107,-4.49789,7.49105,-2.62487,-1.07098,5.48206,6.34992,3.5218,5.39293,-1.41433,8.36538,4.74642,5.63786,1.03208,2.66592
gen=0_training=221,-0.253692,-3.48816,4.46793,9.61877,6.573,6.91316,6.40451,3.88723,2.6178,8.08242,9.68782,8.45228,9.7208,3.45532,-0.380972,-4.37259,2.55331,1.37718,-0.385699,1.10366
gen=0_training=222,-1.63722,9.47516,6.23694,-2.63453,9.54383,-4.26213,-1.10678,1.74856,5.96048,-3.25403,4.91897,-4.03386,7.29856,4.29762,3.0926,0.429819,8.89298,6.88836,3.16857,6.01986
gen=0_training=223,1.97758,-3.08588,0.857918,8.49436,5.84697,-4.8245,3.73926,3.31129,9.47818,7.43925,9.31722,9.1731,5.27744,-0.173735,4.15525,9.61814,-3.71924,-3.9247,-2.88412,1.49779
gen=0_training=224,0.87136,-1.47486,0.0171286,6.18483,9.07257,-1.46053,0.991473,-1.81707,0.0542975,3.73282,1.15324,1.40251,5.8482,-3.97703,2.04606,7.8099,8.09722,-3.62566,-2.46702,8.06722
gen=0_training=225,-2.542,0.231539,-4.92929,8.08822,7.77208,-1.12137,0.866077,8.41851,0.856405,8.33964,5.90797,-0.36905,-2.52298,9.78254,0.851816,4.17825,8.34606,2.25263,6.10619,-4.36222
gen=0_training=226,6.07176,3.56044,-0.370602,6.38711,0.198128,7.16687,-0.596963,2.17128,5.46638,-3.8918,8.72141,9.17881,-2.82771,2.22401,-4.95679,9.00206,7.30556,-3.33378,3.55277,-4.05473
gen=0_training=227,3.13901,5.87545,9.62235,8.25553,1.42336,1.52027,2.13917,-1.34571,4.4007,3.16467,9.77547,6.91058,7.78751,8.19403,-1.28582,-4.29203,-2.72873,8.33977,9.03977,2.14353
gen=0_training=228,-2.16905,3.40581,9.00203,-0.716508,0.771591,6.81306,1.17855,1.27074,-1.43407,9.07991,9.95419,5.93736,9.94549,9.85679,1.36283,6.7945,7.29994,4.77508,7.38062,-4.90942
gen=0_training=229,-0.0472827,6.87338,4.62263,-0.022699,7.35382,5.55862,3.14536,9.29624,9.94171,4.07845,5.19035,-1.4976,-4.77878,-1.28695,4.97266,4.47551,4.22653,6.77391,-1.62307,-1.95888
gen=0_training=230,7.43739,0.159753,-2.3864,9.95505,-4.92656,-2.61923,-1.29064,4.06764,-3.18752,6.66995,0.207527,2.43079,5.82723,1.51427,-0.250077,-3.08128,1.12686,-2.63743,3.45453,5.83586
gen=0_training=231,5.47777,9.97305,0.163412,4.85334,6.86807,1.40583,8.14624,-0.572768,3.22866,7.11997,2.78553,-2.16123,2.97774,-2.64329,8.75166,2.40546,8.08432,3.12334,2.38284,5.6126
gen=0_training=232,2.20106,-2.2038,5.55172,3.85781,7.05297,-0.548023,3.6595,9.68461,-3.54206,3.32551,-2.667,-4.00871,0.417285,-0.664215,8.50833,3.75839,-4.17564,6.65545,6.63577,5.63613
gen=0_training=233,8.09989,-0.678292,2.95136,3.52389,-4.85785,4.43701,7.62591,0.389177,5.15134,7.33601,8.91821,-1.54867,1.40867,-2.02679,6.29828,6.06834,5.46461,2.99185,7.18913,5.1285
gen=0_training=234,1.64569,-2.60585,-1.71555,-4.65629,-1.96943,0.318531,-0.257473,-4.88403,-0.156445,-2.47466,-0.746661,1.78722,3.2818,3.02752,5.19791,2.31752,0.612603,1.82774,-2.72334,6.99966
gen=0_training=235,-0.86076,4.02865,0.435907,-2.96698,-3.77973,-3.5324,2.46822,-1.89052,2.0077,-3.12534,-2.34044,1.62296,5.42244,-2.72725,9.45759,-1.63859,-2.37009,5.85965,-1.4812,-3.83423
gen=0_training=236,1.36958,9.37812,5.53302,-2.99173,0.782638,0.895927,8.53976,6.24309,-4.14649,1.86162,2.44062,1.37316,9.20783,9.06802,2.14048,-4.55933,-1.8004,-1.32351,2.9265,-1.38002
gen=0_training=237,2.6238,4.86903,0.472245,2.17754,8.69338,1.79308,0.189891,3.47879,5.56625,0.142981,5.35902,0.995821,-4.71231,9.42356,-4.93725,-3.17244,-2.67109,4.537,6.24808,0.636161
gen=0_training=238,4.92786,5.50396,2.65449,0.856151,7.32237,7.51796,-3.06721,8.96439,-1.91866,-1.71571,4.75536,2.29665,3.39712,4.55814,-3.03103,8.32166,-2.54309,0.827723,-0.586548,-4.75612
